SLUG,BIBLE CITATION,BOOK_EN,CHAPTER,VERSE,URL
1613-schilling-vier-predigten-von,Apoc. 14,revelation,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/14/verses/1.json
1613-schilling-vier-predigten-von,Psal. 104,psalms,104,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/104/verses/1.json
1613-schilling-vier-predigten-von,Psal. 122,psalms,122,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/122/verses/1.json
1613-schilling-vier-predigten-von,dem 28. Psalmen,psalms,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/28/verses/1.json
1613-schilling-vier-predigten-von,Psalm 132. v. 9,psalms,132,9,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/132/verses/9.json
1613-schilling-vier-predigten-von,Psal. 28,psalms,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/28/verses/1.json
1613-schilling-vier-predigten-von,Matth. 9,matthew,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/9/verses/1.json
1613-schilling-vier-predigten-von,Joh. 4,john,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/4/verses/1.json
1613-schilling-vier-predigten-von,Jacob. 5,james,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/james/chapters/5/verses/1.json
1613-schilling-vier-predigten-von,Matth. 8,matthew,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/8/verses/1.json
1613-schilling-vier-predigten-von,1. Corinth. 3,1corinthians,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/3/verses/1.json
1613-schilling-vier-predigten-von,2. Corinth. 6,2corinthians,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/6/verses/1.json
1613-schilling-vier-predigten-von,1. Reg. 19,1kings,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/19/verses/1.json
1613-schilling-vier-predigten-von,Lucae 22,luke,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/22/verses/1.json
1613-schilling-vier-predigten-von,Dan 13,daniel,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/daniel/chapters/13/verses/1.json
1613-schilling-vier-predigten-von,Act. 16,acts,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/acts/chapters/16/verses/1.json
1613-schilling-vier-predigten-von,Matth. am 3,matthew,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/3/verses/1.json
1613-schilling-vier-predigten-von,Epheser am 1,ephesians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,Johannis am 1,john,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,Epheser am 3,ephesians,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/3/verses/1.json
1613-schilling-vier-predigten-von,Psal. 71,psalms,71,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/71/verses/1.json
1613-schilling-vier-predigten-von,dem 139. Psalmen,psalms,139,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/139/verses/1.json
1613-schilling-vier-predigten-von,Ephes. 1,ephesians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,Coloss.1,colossians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/colossians/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,1. Thess. 1,1thessalonians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1thessalonians/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,Heb. 2,hebrews,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/2/verses/1.json
1613-schilling-vier-predigten-von,13. Psal,psalms,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/13/verses/1.json
1613-schilling-vier-predigten-von,1. Cor. 6,1corinthians,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/6/verses/1.json
1613-schilling-vier-predigten-von,Mat. 28,matthew,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/28/verses/1.json
1613-schilling-vier-predigten-von,1. Cor. 11,1corinthians,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/11/verses/1.json
1613-schilling-vier-predigten-von,dem 111. Psalmen,psalms,111,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/111/verses/1.json
1613-schilling-vier-predigten-von,Matth. 16,matthew,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/16/verses/1.json
1613-schilling-vier-predigten-von,Jacobi1,james,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/james/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,Epheser am 6,ephesians,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/6/verses/1.json
1613-schilling-vier-predigten-von,im 50. Psalmen,psalms,50,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/50/verses/1.json
1613-schilling-vier-predigten-von,Exod. 15,exodus,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/15/verses/1.json
1613-schilling-vier-predigten-von,Exod. 34,exodus,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/34/verses/1.json
1613-schilling-vier-predigten-von,Judic. 5,judges,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/judges/chapters/5/verses/1.json
1613-schilling-vier-predigten-von,Lucae am 1,luke,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,im 92. Psalmen,psalms,92,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/92/verses/1.json
1613-schilling-vier-predigten-von,im 34. Psalmen,psalms,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/34/verses/1.json
1613-schilling-vier-predigten-von,Gen. 30,genesis,30,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/30/verses/1.json
1613-schilling-vier-predigten-von,Numer. 11,numbers,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/11/verses/1.json
1613-schilling-vier-predigten-von,Richter am 2,judges,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/judges/chapters/2/verses/1.json
1613-schilling-vier-predigten-von,1. Chronic,1chronicles,99,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1chronicles/chapters/99/verses/1.json
1613-schilling-vier-predigten-von,2. Sam. 14,2samuel,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/14/verses/1.json
1613-schilling-vier-predigten-von,Joh am 1,john,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,im 68. Psalmen,psalms,68,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/68/verses/1.json
1613-schilling-vier-predigten-von,Dan. 13,daniel,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/daniel/chapters/13/verses/1.json
1613-schilling-vier-predigten-von,Joh. am 9,john,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/9/verses/1.json
1613-schilling-vier-predigten-von,Levit. 26,leviticus,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/26/verses/1.json
1613-schilling-vier-predigten-von,Jerem. 7,jeremiah,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/7/verses/1.json
1613-schilling-vier-predigten-von,Ezech. 14,ezekiel,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/14/verses/1.json
1613-schilling-vier-predigten-von,Gen. 26,genesis,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/26/verses/1.json
1613-schilling-vier-predigten-von,2. Cor. 11,2corinthians,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/11/verses/1.json
1613-schilling-vier-predigten-von,Prov. 1,proverbs,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,Deut. 32,deuteronomy,32,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/32/verses/1.json
1613-schilling-vier-predigten-von,Matth. 24,matthew,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/24/verses/1.json
1613-schilling-vier-predigten-von,Matth. 10,matthew,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/10/verses/1.json
1613-schilling-vier-predigten-von,Gen. 19,genesis,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/19/verses/1.json
1613-schilling-vier-predigten-von,Gen. 41,genesis,41,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/41/verses/1.json
1613-schilling-vier-predigten-von,Exod. 13,exodus,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/13/verses/1.json
1613-schilling-vier-predigten-von,Dan. 3,daniel,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/daniel/chapters/3/verses/1.json
1613-schilling-vier-predigten-von,2. Reg. 20,2kings,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/20/verses/1.json
1613-schilling-vier-predigten-von,Esa. 28,isaiah,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/28/verses/1.json
1613-schilling-vier-predigten-von,Esa. 26,isaiah,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/26/verses/1.json
1613-schilling-vier-predigten-von,im 34. Psal,psalms,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/34/verses/1.json
1613-schilling-vier-predigten-von,Gen. 12,genesis,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/12/verses/1.json
1613-schilling-vier-predigten-von,Gen. 37,genesis,37,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/37/verses/1.json
1613-schilling-vier-predigten-von,1. Reg. 17,1kings,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/17/verses/1.json
1613-schilling-vier-predigten-von,Luc. 4,luke,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/4/verses/1.json
1613-schilling-vier-predigten-von,1. Reg. 18,1kings,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/18/verses/1.json
1613-schilling-vier-predigten-von,Jer. 36,jeremiah,36,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/36/verses/1.json
1613-schilling-vier-predigten-von,Joh. 6,john,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/6/verses/1.json
1613-schilling-vier-predigten-von,2. Reg. 6,2kings,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/6/verses/1.json
1613-schilling-vier-predigten-von,Psal. 77,psalms,77,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/77/verses/1.json
1613-schilling-vier-predigten-von,Ephes. 3,ephesians,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/3/verses/1.json
1613-schilling-vier-predigten-von,1. Sam. 2,1samuel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/2/verses/1.json
1613-schilling-vier-predigten-von,Hiob 42,job,42,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/42/verses/1.json
1613-schilling-vier-predigten-von,Philipp.1,philippians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/philippians/chapters/1/verses/1.json
1613-schilling-vier-predigten-von,Psal. 50,psalms,50,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/50/verses/1.json
1613-schilling-vier-predigten-von,Johannis an 7,john,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/7/verses/1.json
1613-schilling-vier-predigten-von,Amos am 8,amos,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/amos/chapters/8/verses/1.json
1613-schilling-vier-predigten-von,Jerem 15,jeremiah,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/15/verses/1.json
1613-schilling-vier-predigten-von,Ezechiel am 6,ezekiel,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/6/verses/1.json
1613-schilling-vier-predigten-von,Gen. 14,genesis,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/14/verses/1.json
1613-schilling-vier-predigten-von,1. Sam. 17,1samuel,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/17/verses/1.json
1613-schilling-vier-predigten-von,2. Reg. 16,2kings,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/16/verses/1.json
1613-schilling-vier-predigten-von,Jerem. 45,jeremiah,45,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/45/verses/1.json
1613-schilling-vier-predigten-von,2. Reg. 23,2kings,23,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/23/verses/1.json
1613-schilling-vier-predigten-von,dem 46. Pfalm,psalms,46,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/46/verses/1.json
1613-schilling-vier-predigten-von,proverb. 18,proverbs,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/18/verses/1.json
1613-schilling-vier-predigten-von,dem 41. Psalmen,psalms,41,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/41/verses/1.json
1613-schilling-vier-predigten-von,dem 15. Pfalm,psalms,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/15/verses/1.json
1613-schilling-vier-predigten-von,1. Sam. 22,1samuel,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/22/verses/1.json
1613-schilling-vier-predigten-von,Esther 7,esther,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/esther/chapters/7/verses/1.json
1613-schilling-vier-predigten-von,dem 35. Psalm,psalms,35,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/35/verses/1.json
1613-schilling-vier-predigten-von,Psal. 112,psalms,112,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/112/verses/1.json
1613-schilling-vier-predigten-von,Könige am 17,1kings,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/17/verses/1.json
1613-schilling-vier-predigten-von,1. Reg. 13,1kings,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/13/verses/1.json
1613-schilling-vier-predigten-von,Psal. 91,psalms,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/91/verses/1.json
1613-schilling-vier-predigten-von,1. Cor. 15,1corinthians,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/15/verses/1.json
1613-schilling-vier-predigten-von,im 91. Psalmen,psalms,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/91/verses/1.json
1613-schilling-vier-predigten-von,Rom. 10,romans,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/10/verses/1.json
1613-schilling-vier-predigten-von,Psalm 140,psalms,140,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/140/verses/1.json
1613-schilling-vier-predigten-von,Psal. 109,psalms,109,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/109/verses/1.json
1613-schilling-vier-predigten-von,Psal. 111,psalms,111,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/111/verses/1.json
1616-titius-eine-christliche-und,Matth. 25,matthew,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/25/verses/1.json
1616-titius-eine-christliche-und,Proverb. 25,proverbs,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/25/verses/1.json
1616-titius-eine-christliche-und,im 78. Psalm,psalms,78,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/78/verses/1.json
1616-titius-eine-christliche-und,Exod. 8,exodus,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/8/verses/1.json
1616-titius-eine-christliche-und,Matth. 8,matthew,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/8/verses/1.json
1616-titius-eine-christliche-und,Exod. 22,exodus,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/22/verses/1.json
1616-titius-eine-christliche-und,Tit. 13,titus,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/titus/chapters/13/verses/1.json
1616-titius-eine-christliche-und,Exod. 9,exodus,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/9/verses/1.json
1616-titius-eine-christliche-und,1. Saimmel 12,1samuel,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/12/verses/1.json
1616-titius-eine-christliche-und,Jos. 10,joshua,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joshua/chapters/10/verses/1.json
1616-titius-eine-christliche-und,Genesis 19,genesis,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/19/verses/1.json
1616-titius-eine-christliche-und,Pfalm. 7,psalms,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/7/verses/1.json
1616-titius-eine-christliche-und,Gen. 7,genesis,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/7/verses/1.json
1616-titius-eine-christliche-und,2. Thess.1,2thessalonians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2thessalonians/chapters/1/verses/1.json
1616-titius-eine-christliche-und,Joh. 91,john,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/91/verses/1.json
1616-titius-eine-christliche-und,Jacob 5,james,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/james/chapters/5/verses/1.json
1658-tappe-der-mensch-weiss,2. Sam. 1,2samuel,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/1/verses/1.json
1658-tappe-der-mensch-weiss,"1.Sam,2",1samuel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/2/verses/1.json
1658-tappe-der-mensch-weiss,1. Sam. 3,1samuel,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/3/verses/1.json
1658-tappe-der-mensch-weiss,2. Reg. 21,2kings,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/21/verses/1.json
1658-tappe-der-mensch-weiss,Eccl. 9,ecclesiastes,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiastes/chapters/9/verses/1.json
1658-tappe-der-mensch-weiss,Jacob 4,james,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/james/chapters/4/verses/1.json
1658-tappe-der-mensch-weiss,Sap. 9,wisdom,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/wisdom/chapters/9/verses/1.json
1658-tappe-der-mensch-weiss,in 146. Psalm,psalms,146,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/146/verses/1.json
1658-tappe-der-mensch-weiss,Prov. 16,proverbs,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/16/verses/1.json
1658-tappe-der-mensch-weiss,Eccles 18,ecclesiastes,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiastes/chapters/18/verses/1.json
1658-tappe-der-mensch-weiss,Sap. 3,wisdom,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/wisdom/chapters/3/verses/1.json
1658-tappe-der-mensch-weiss,Hiob. 14,job,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/14/verses/1.json
1658-tappe-der-mensch-weiss,2. Sam. am 7,2samuel,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/7/verses/1.json
1658-tappe-der-mensch-weiss,2. Sam. 7,2samuel,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/7/verses/1.json
1658-tappe-der-mensch-weiss,Matth. 26,matthew,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/26/verses/1.json
1658-tappe-der-mensch-weiss,Jerem. 10,jeremiah,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/10/verses/1.json
1658-tappe-der-mensch-weiss,Luc. 12,luke,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/12/verses/1.json
1658-tappe-der-mensch-weiss,Heb. 9,hebrews,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/9/verses/1.json
1658-tappe-der-mensch-weiss,Luc. 7,luke,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/7/verses/1.json
1658-tappe-der-mensch-weiss,Jud. 16,jude,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jude/chapters/16/verses/1.json
1658-tappe-der-mensch-weiss,2. Sam. 12,2samuel,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/12/verses/1.json
1658-tappe-der-mensch-weiss,Luc 16,luke,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/16/verses/1.json
1658-tappe-der-mensch-weiss,Matth. 24,matthew,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/24/verses/1.json
1658-tappe-der-mensch-weiss,Phil. 2,philippians,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/philippians/chapters/2/verses/1.json
1658-tappe-der-mensch-weiss,Marc. im 13,mark,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/mark/chapters/13/verses/1.json
1658-tappe-der-mensch-weiss,Matth. im 26,matthew,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/26/verses/1.json
1658-tappe-der-mensch-weiss,dem 39. Psalm,psalms,39,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/39/verses/1.json
1658-tappe-der-mensch-weiss,dem 90. Psalm,psalms,90,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/90/verses/1.json
1658-tappe-der-mensch-weiss,Könige am 19,1kings,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/19/verses/1.json
1658-tappe-der-mensch-weiss,Luc. am 2,luke,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/2/verses/1.json
1658-tappe-der-mensch-weiss,1. Reg. 19,1kings,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/19/verses/1.json
1658-tappe-der-mensch-weiss,Luc.2,luke,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/2/verses/1.json
1658-tappe-der-mensch-weiss,"Phil, 1",philippians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/philippians/chapters/1/verses/1.json
1658-tappe-der-mensch-weiss,Rom. 6,romans,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/6/verses/1.json
